ticker,company_name,cik,year,form_type,filing_date,report_date,accession_number,primary_doc,filing_url,filing_text_path,fetch_status,failure_reason
MSFT,Microsoft Corp,789019,2021,10-K,2021-07-29,2021-06-30,0001564590-21-039151,msft-10k_20210630.htm,https://www.sec.gov/Archives/edgar/data/789019/000156459021039151/msft-10k_20210630.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSFT_2021.txt,found,
MSFT,Microsoft Corp,789019,2022,10-K,2022-07-28,2022-06-30,0001564590-22-026876,msft-10k_20220630.htm,https://www.sec.gov/Archives/edgar/data/789019/000156459022026876/msft-10k_20220630.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSFT_2022.txt,found,
MSFT,Microsoft Corp,789019,2023,10-K,2023-07-27,2023-06-30,0000950170-23-035122,msft-20230630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017023035122/msft-20230630.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSFT_2023.txt,found,
MSFT,Microsoft Corp,789019,2024,10-K,2024-07-30,2024-06-30,0000950170-24-087843,msft-20240630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024087843/msft-20240630.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSFT_2024.txt,found,
MSI,Motorola Solutions Inc,68505,2011,10-K,2012-02-15,2011-12-31,0001193125-12-063569,d280303d10k.htm,https://www.sec.gov/Archives/edgar/data/68505/000119312512063569/d280303d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2011.txt,found,
MSI,Motorola Solutions Inc,68505,2012,10-K,2013-02-12,2012-12-31,0001445305-13-000205,msi2012123110-k.htm,https://www.sec.gov/Archives/edgar/data/68505/000144530513000205/msi2012123110-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2012.txt,found,
MSI,Motorola Solutions Inc,68505,2013,10-K,2014-02-13,2013-12-31,0000068505-14-000005,msi201310-k.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850514000005/msi201310-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2013.txt,found,
MSI,Motorola Solutions Inc,68505,2014,10-K,2015-02-13,2014-12-31,0000068505-15-000003,msi201410-k.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850515000003/msi201410-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2014.txt,found,
MSI,Motorola Solutions Inc,68505,2015,10-K,2016-02-23,2015-12-31,0000068505-16-000017,msi201510-k.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850516000017/msi201510-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2015.txt,found,
MSI,Motorola Solutions Inc,68505,2017,10-K,2018-02-16,2017-12-31,0000068505-18-000009,msi201710-k.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850518000009/msi201710-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2017.txt,found,
MSI,Motorola Solutions Inc,68505,2018,10-K,2019-02-15,2018-12-31,0000068505-19-000006,msi201810-k.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850519000006/msi201810-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2018.txt,found,
MSI,Motorola Solutions Inc,68505,2019,10-K,2020-02-14,2019-12-31,0000068505-20-000006,msi201910-k.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850520000006/msi201910-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2019.txt,found,
MSI,Motorola Solutions Inc,68505,2020,10-K,2021-02-12,2020-12-31,0000068505-21-000008,msi-20201231.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850521000008/msi-20201231.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2020.txt,found,
MSI,Motorola Solutions Inc,68505,2021,10-K,2022-02-16,2021-12-31,0000068505-22-000010,msi-20211231.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850522000010/msi-20211231.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2021.txt,found,
MSI,Motorola Solutions Inc,68505,2022,10-K,2023-02-16,2022-12-31,0000068505-23-000015,msi-20221231.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850523000015/msi-20221231.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2022.txt,found,
MSI,Motorola Solutions Inc,68505,2023,10-K,2024-02-15,2023-12-31,0000068505-24-000008,msi-20231231.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850524000008/msi-20231231.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2023.txt,found,
MSI,Motorola Solutions Inc,68505,2024,10-K,2025-02-14,2024-12-31,0000068505-25-000012,msi-20241231.htm,https://www.sec.gov/Archives/edgar/data/68505/000006850525000012/msi-20241231.htm,/Users/bao/equity_screener/sec_filing_text_cache/MSI_2024.txt,found,
MU,Micron Technology Inc,723125,2011,10-K,2011-10-25,2011-09-01,0000723125-11-000189,mu-912011x10k.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312511000189/mu-912011x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2011.txt,found,
MU,Micron Technology Inc,723125,2012,10-K,2012-10-29,2012-08-30,0000723125-12-000156,a2012q4.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312512000156/a2012q4.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2012.txt,found,
MU,Micron Technology Inc,723125,2013,10-K,2013-10-28,2013-08-29,0000723125-13-000228,a2013q4.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312513000228/a2013q4.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2013.txt,found,
MU,Micron Technology Inc,723125,2014,10-K,2014-10-27,2014-08-28,0000723125-14-000195,a2014q4.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312514000195/a2014q4.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2014.txt,found,
MU,Micron Technology Inc,723125,2015,10-K,2015-10-27,2015-09-03,0000723125-15-000112,a2015q4.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312515000112/a2015q4.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2015.txt,found,
MU,Micron Technology Inc,723125,2017,10-K,2017-10-26,2017-08-31,0000723125-17-000131,a2017q4.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312517000131/a2017q4.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2017.txt,found,
MU,Micron Technology Inc,723125,2018,10-K,2018-10-15,2018-08-30,0000723125-18-000092,a2018q4.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312518000092/a2018q4.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2018.txt,found,
MU,Micron Technology Inc,723125,2019,10-K,2019-10-17,2019-08-29,0000723125-19-000094,a2019q4.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312519000094/a2019q4.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2019.txt,found,
MU,Micron Technology Inc,723125,2020,10-K,2020-10-19,2020-09-03,0000723125-20-000082,mu-20200903.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312520000082/mu-20200903.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2020.txt,found,
MU,Micron Technology Inc,723125,2021,10-K,2021-10-08,2021-09-02,0000723125-21-000065,mu-20210902.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312521000065/mu-20210902.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2021.txt,found,
MU,Micron Technology Inc,723125,2022,10-K,2022-10-07,2022-09-01,0000723125-22-000048,mu-20220901.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312522000048/mu-20220901.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2022.txt,found,
MU,Micron Technology Inc,723125,2023,10-K,2023-10-06,2023-08-31,0000723125-23-000054,mu-20230831.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312523000054/mu-20230831.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2023.txt,found,
MU,Micron Technology Inc,723125,2024,10-K,2024-10-04,2024-08-29,0000723125-24-000027,mu-20240829.htm,https://www.sec.gov/Archives/edgar/data/723125/000072312524000027/mu-20240829.htm,/Users/bao/equity_screener/sec_filing_text_cache/MU_2024.txt,found,
NFLX,Netflix Inc,1065280,2011,10-K,2012-02-10,2011-12-31,0001193125-12-053009,d260328d10k.htm,https://www.sec.gov/Archives/edgar/data/1065280/000119312512053009/d260328d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2011.txt,found,
NFLX,Netflix Inc,1065280,2012,10-K,2013-02-01,2012-12-31,0001065280-13-000008,nflx1231201210kdoc.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528013000008/nflx1231201210kdoc.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2012.txt,found,
NFLX,Netflix Inc,1065280,2013,10-K,2014-02-03,2013-12-31,0001065280-14-000006,nflx10k2013.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528014000006/nflx10k2013.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2013.txt,found,
NFLX,Netflix Inc,1065280,2014,10-K,2015-01-29,2014-12-31,0001065280-15-000006,nflx201410k.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528015000006/nflx201410k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2014.txt,found,
NFLX,Netflix Inc,1065280,2015,10-K,2016-01-28,2015-12-31,0001065280-16-000047,nflx201510k.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528016000047/nflx201510k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2015.txt,found,
NFLX,Netflix Inc,1065280,2017,10-K,2018-01-29,2017-12-31,0001065280-18-000069,q4nflx201710k.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528018000069/q4nflx201710k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2017.txt,found,
NFLX,Netflix Inc,1065280,2018,10-K,2019-01-29,2018-12-31,0001065280-19-000043,form10k_q418.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528019000043/form10k_q418.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2018.txt,found,
NFLX,Netflix Inc,1065280,2019,10-K,2020-01-29,2019-12-31,0001065280-20-000040,form10kq419.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528020000040/form10kq419.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2019.txt,found,
NFLX,Netflix Inc,1065280,2020,10-K,2021-01-28,2020-12-31,0001065280-21-000040,nflx-20201231.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528021000040/nflx-20201231.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2020.txt,found,
NFLX,Netflix Inc,1065280,2021,10-K,2022-01-27,2021-12-31,0001065280-22-000036,nflx-20211231.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528022000036/nflx-20211231.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2021.txt,found,
NFLX,Netflix Inc,1065280,2022,10-K,2023-01-26,2022-12-31,0001065280-23-000035,nflx-20221231.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528023000035/nflx-20221231.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2022.txt,found,
NFLX,Netflix Inc,1065280,2023,10-K,2024-01-26,2023-12-31,0001065280-24-000030,nflx-20231231.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528024000030/nflx-20231231.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2023.txt,found,
NFLX,Netflix Inc,1065280,2024,10-K,2025-01-27,2024-12-31,0001065280-25-000044,nflx-20241231.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528025000044/nflx-20241231.htm,/Users/bao/equity_screener/sec_filing_text_cache/NFLX_2024.txt,found,
NVDA,Nvidia Corp,1045810,2010,10-K,2010-03-18,2010-01-31,0001045810-10-000006,fy2010form10k.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581010000006/fy2010form10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2010.txt,found,
NVDA,Nvidia Corp,1045810,2011,10-K,2011-03-16,2011-01-30,0001045810-11-000015,fy2011form10k.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581011000015/fy2011form10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2011.txt,found,
NVDA,Nvidia Corp,1045810,2012,10-K,2012-03-13,2012-01-29,0001045810-12-000013,nvda-2012x10k.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581012000013/nvda-2012x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2012.txt,found,
NVDA,Nvidia Corp,1045810,2013,10-K,2013-03-12,2013-01-27,0001045810-13-000008,nvda-2013x10k.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581013000008/nvda-2013x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2013.txt,found,
NVDA,Nvidia Corp,1045810,2014,10-K,2014-03-13,2014-01-26,0001045810-14-000030,nvda-2014x10k.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581014000030/nvda-2014x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2014.txt,found,
NVDA,Nvidia Corp,1045810,2015,10-K,2015-03-12,2015-01-25,0001045810-15-000036,nvda-2015x10k.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581015000036/nvda-2015x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2015.txt,found,
NVDA,Nvidia Corp,1045810,2017,10-K,2017-03-01,2017-01-29,0001045810-17-000027,nvda-2017x10k.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581017000027/nvda-2017x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2017.txt,found,
NVDA,Nvidia Corp,1045810,2018,10-K,2018-02-28,2018-01-28,0001045810-18-000010,nvda-2018x10k.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000010/nvda-2018x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2018.txt,found,
NVDA,Nvidia Corp,1045810,2019,10-K,2019-02-21,2019-01-27,0001045810-19-000023,nvda-2019x10k.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000023/nvda-2019x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2019.txt,found,
NVDA,Nvidia Corp,1045810,2020,10-K,2020-02-20,2020-01-26,0001045810-20-000010,nvda-2020x10k.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000010/nvda-2020x10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2020.txt,found,
NVDA,Nvidia Corp,1045810,2021,10-K,2021-02-26,2021-01-31,0001045810-21-000010,nvda-20210131.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581021000010/nvda-20210131.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2021.txt,found,
NVDA,Nvidia Corp,1045810,2022,10-K,2022-03-18,2022-01-30,0001045810-22-000036,nvda-20220130.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000036/nvda-20220130.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2022.txt,found,
NVDA,Nvidia Corp,1045810,2023,10-K,2023-02-24,2023-01-29,0001045810-23-000017,nvda-20230129.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000017/nvda-20230129.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2023.txt,found,
NVDA,Nvidia Corp,1045810,2024,10-K,2024-02-21,2024-01-28,0001045810-24-000029,nvda-20240128.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/nvda-20240128.htm,/Users/bao/equity_screener/sec_filing_text_cache/NVDA_2024.txt,found,
ORCL,Oracle Corp,1341439,2010,10-K,2010-07-01,2010-05-31,0001193125-10-151896,d10k.htm,https://www.sec.gov/Archives/edgar/data/1341439/000119312510151896/d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2010.txt,found,
ORCL,Oracle Corp,1341439,2011,10-K,2011-06-28,2011-05-31,0001193125-11-174819,d10k.htm,https://www.sec.gov/Archives/edgar/data/1341439/000119312511174819/d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2011.txt,found,
ORCL,Oracle Corp,1341439,2012,10-K,2012-06-26,2012-05-31,0001193125-12-284007,d369484d10k.htm,https://www.sec.gov/Archives/edgar/data/1341439/000119312512284007/d369484d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2012.txt,found,
ORCL,Oracle Corp,1341439,2013,10-K,2013-06-26,2013-05-31,0001193125-13-272832,d531515d10k.htm,https://www.sec.gov/Archives/edgar/data/1341439/000119312513272832/d531515d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2013.txt,found,
ORCL,Oracle Corp,1341439,2014,10-K,2014-06-26,2014-05-31,0001193125-14-251351,d725622d10k.htm,https://www.sec.gov/Archives/edgar/data/1341439/000119312514251351/d725622d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2014.txt,found,
ORCL,Oracle Corp,1341439,2015,10-K,2015-06-25,2015-05-31,0001193125-15-235239,d920711d10k.htm,https://www.sec.gov/Archives/edgar/data/1341439/000119312515235239/d920711d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2015.txt,found,
ORCL,Oracle Corp,1341439,2017,10-K,2017-06-27,2017-05-31,0001193125-17-214833,d385998d10k.htm,https://www.sec.gov/Archives/edgar/data/1341439/000119312517214833/d385998d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2017.txt,found,
ORCL,Oracle Corp,1341439,2018,10-K,2018-06-22,2018-05-31,0001193125-18-201034,d568983d10k.htm,https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/d568983d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2018.txt,found,
ORCL,Oracle Corp,1341439,2019,10-K,2019-06-21,2019-05-31,0001564590-19-023119,orcl-10k_20190531.htm,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/orcl-10k_20190531.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2019.txt,found,
ORCL,Oracle Corp,1341439,2020,10-K,2020-06-22,2020-05-31,0001564590-20-030125,orcl-10k_20200531.htm,https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/orcl-10k_20200531.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2020.txt,found,
ORCL,Oracle Corp,1341439,2021,10-K,2021-06-21,2021-05-31,0001564590-21-033616,orcl-10k_20210531.htm,https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/orcl-10k_20210531.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2021.txt,found,
ORCL,Oracle Corp,1341439,2022,10-K,2022-06-21,2022-05-31,0001564590-22-023675,orcl-10k_20220531.htm,https://www.sec.gov/Archives/edgar/data/1341439/000156459022023675/orcl-10k_20220531.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2022.txt,found,
ORCL,Oracle Corp,1341439,2023,10-K,2023-06-20,2023-05-31,0000950170-23-028914,orcl-20230531.htm,https://www.sec.gov/Archives/edgar/data/1341439/000095017023028914/orcl-20230531.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2023.txt,found,
ORCL,Oracle Corp,1341439,2024,10-K,2024-06-20,2024-05-31,0000950170-24-075605,orcl-20240531.htm,https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/orcl-20240531.htm,/Users/bao/equity_screener/sec_filing_text_cache/ORCL_2024.txt,found,
QCOM,Qualcomm Inc/De,804328,2011,10-K,2011-11-02,2011-09-25,0001234452-11-000360,qcom10-k2011.htm,https://www.sec.gov/Archives/edgar/data/804328/000123445211000360/qcom10-k2011.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2011.txt,found,
QCOM,Qualcomm Inc/De,804328,2012,10-K,2012-11-07,2012-09-30,0001234452-12-000371,qcom10-k2012.htm,https://www.sec.gov/Archives/edgar/data/804328/000123445212000371/qcom10-k2012.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2012.txt,found,
QCOM,Qualcomm Inc/De,804328,2013,10-K,2013-11-06,2013-09-29,0001234452-13-000483,qcom10-k2013.htm,https://www.sec.gov/Archives/edgar/data/804328/000123445213000483/qcom10-k2013.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2013.txt,found,
QCOM,Qualcomm Inc/De,804328,2014,10-K,2014-11-05,2014-09-28,0001234452-14-000320,qcom10-k2014.htm,https://www.sec.gov/Archives/edgar/data/804328/000123445214000320/qcom10-k2014.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2014.txt,found,
QCOM,Qualcomm Inc/De,804328,2015,10-K,2015-11-04,2015-09-27,0001234452-15-000271,qcom10-k2015.htm,https://www.sec.gov/Archives/edgar/data/804328/000123445215000271/qcom10-k2015.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2015.txt,found,
QCOM,Qualcomm Inc/De,804328,2017,10-K,2017-11-01,2017-09-24,0001234452-17-000190,qcom10-k2017.htm,https://www.sec.gov/Archives/edgar/data/804328/000123445217000190/qcom10-k2017.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2017.txt,found,
QCOM,Qualcomm Inc/De,804328,2018,10-K,2018-11-07,2018-09-30,0001728949-18-000095,qcom10-k2018.htm,https://www.sec.gov/Archives/edgar/data/804328/000172894918000095/qcom10-k2018.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2018.txt,found,
QCOM,Qualcomm Inc/De,804328,2019,10-K,2019-11-06,2019-09-29,0001728949-19-000072,qcom10-k2019.htm,https://www.sec.gov/Archives/edgar/data/804328/000172894919000072/qcom10-k2019.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2019.txt,found,
QCOM,Qualcomm Inc/De,804328,2020,10-K,2020-11-04,2020-09-27,0001728949-20-000067,qcom-20200927.htm,https://www.sec.gov/Archives/edgar/data/804328/000172894920000067/qcom-20200927.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2020.txt,found,
QCOM,Qualcomm Inc/De,804328,2021,10-K,2021-11-03,2021-09-26,0001728949-21-000076,qcom-20210926.htm,https://www.sec.gov/Archives/edgar/data/804328/000172894921000076/qcom-20210926.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2021.txt,found,
QCOM,Qualcomm Inc/De,804328,2022,10-K,2022-11-02,2022-09-25,0000804328-22-000021,qcom-20220925.htm,https://www.sec.gov/Archives/edgar/data/804328/000080432822000021/qcom-20220925.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2022.txt,found,
QCOM,Qualcomm Inc/De,804328,2023,10-K,2023-11-01,2023-09-24,0000804328-23-000055,qcom-20230924.htm,https://www.sec.gov/Archives/edgar/data/804328/000080432823000055/qcom-20230924.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2023.txt,found,
QCOM,Qualcomm Inc/De,804328,2024,10-K,2024-11-06,2024-09-29,0000804328-24-000075,qcom-20240929.htm,https://www.sec.gov/Archives/edgar/data/804328/000080432824000075/qcom-20240929.htm,/Users/bao/equity_screener/sec_filing_text_cache/QCOM_2024.txt,found,
STX,Seagate Technology PLC,1137789,2011,10-K,2011-08-17,2011-07-01,0001047469-11-007483,a2205181z10-k.htm,https://www.sec.gov/Archives/edgar/data/1137789/000104746911007483/a2205181z10-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2011.txt,found,
STX,Seagate Technology PLC,1137789,2012,10-K,2012-08-09,2012-06-29,0001047469-12-007998,a2210517z10-k.htm,https://www.sec.gov/Archives/edgar/data/1137789/000104746912007998/a2210517z10-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2012.txt,found,
STX,Seagate Technology PLC,1137789,2013,10-K,2013-08-08,2013-06-28,0001047469-13-008213,a2216245z10-k.htm,https://www.sec.gov/Archives/edgar/data/1137789/000104746913008213/a2216245z10-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2013.txt,found,
STX,Seagate Technology PLC,1137789,2014,10-K,2014-08-08,2014-06-27,0001047469-14-006770,a2221037z10-k.htm,https://www.sec.gov/Archives/edgar/data/1137789/000104746914006770/a2221037z10-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2014.txt,found,
STX,Seagate Technology PLC,1137789,2015,10-K,2015-08-12,2015-07-03,0001047469-15-006787,a2225686z10-k.htm,https://www.sec.gov/Archives/edgar/data/1137789/000104746915006787/a2225686z10-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2015.txt,found,
STX,Seagate Technology PLC,1137789,2016,10-K,2016-08-05,2016-07-01,0001047469-16-014732,a2229376z10-k.htm,https://www.sec.gov/Archives/edgar/data/1137789/000104746916014732/a2229376z10-k.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2016.txt,found,
STX,Seagate Technology PLC,1137789,2017,10-K,2017-08-04,2017-06-30,0001193125-17-248796,d410656d10k.htm,https://www.sec.gov/Archives/edgar/data/1137789/000119312517248796/d410656d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2017.txt,found,
STX,Seagate Technology PLC,1137789,2018,10-K,2018-08-03,2018-06-29,0001193125-18-238271,d832608d10k.htm,https://www.sec.gov/Archives/edgar/data/1137789/000119312518238271/d832608d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2018.txt,found,
STX,Seagate Technology PLC,1137789,2019,10-K,2019-08-02,2019-06-28,0001193125-19-212028,d733907d10k.htm,https://www.sec.gov/Archives/edgar/data/1137789/000119312519212028/d733907d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2019.txt,found,
STX,Seagate Technology PLC,1137789,2020,10-K,2020-08-07,2020-07-03,0001137789-20-000057,stx-20200703.htm,https://www.sec.gov/Archives/edgar/data/1137789/000113778920000057/stx-20200703.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2020.txt,found,
STX,Seagate Technology PLC,1137789,2021,10-K,2021-08-06,2021-07-02,0001137789-21-000049,stx-20210702.htm,https://www.sec.gov/Archives/edgar/data/1137789/000113778921000049/stx-20210702.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2021.txt,found,
STX,Seagate Technology PLC,1137789,2022,10-K,2022-08-05,2022-07-01,0001137789-22-000055,stx-20220701.htm,https://www.sec.gov/Archives/edgar/data/1137789/000113778922000055/stx-20220701.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2022.txt,found,
STX,Seagate Technology PLC,1137789,2023,10-K,2023-08-04,2023-06-30,0001137789-23-000049,stx-20230630.htm,https://www.sec.gov/Archives/edgar/data/1137789/000113778923000049/stx-20230630.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2023.txt,found,
STX,Seagate Technology PLC,1137789,2024,10-K,2024-08-02,2024-06-28,0001137789-24-000068,stx-20240628.htm,https://www.sec.gov/Archives/edgar/data/1137789/000113778924000068/stx-20240628.htm,/Users/bao/equity_screener/sec_filing_text_cache/STX_2024.txt,found,
TSLA,Tesla Motors Inc,1318605,2011,10-K,2012-02-27,2011-12-31,0001193125-12-081990,d279413d10k.htm,https://www.sec.gov/Archives/edgar/data/1318605/000119312512081990/d279413d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/TSLA_2011.txt,found,
TSLA,Tesla Motors Inc,1318605,2012,10-K,2013-03-07,2012-12-31,0001193125-13-096241,d452995d10k.htm,https://www.sec.gov/Archives/edgar/data/1318605/000119312513096241/d452995d10k.htm,/Users/bao/equity_screener/sec_filing_text_cache/TSLA_2012.txt,found,
