ticker,year,report_risk_score_real,risk_score_source,risk_score_components,filing_data_quality_flag,filing_warning_text
COST,2020,72.1,real_sec_filing,"risk_per1k=13.7, debt=13, legal=43, uncertainty=17, cost+cyber=26",ok,
COST,2021,63.6,real_sec_filing,"risk_per1k=14.0, debt=4, legal=44, uncertainty=18, cost+cyber=33",ok,
COST,2022,62.2,real_sec_filing,"risk_per1k=13.0, debt=4, legal=44, uncertainty=19, cost+cyber=35",ok,
COST,2023,59.1,real_sec_filing,"risk_per1k=12.2, debt=4, legal=42, uncertainty=18, cost+cyber=31",ok,
COST,2024,71.2,real_sec_filing,"risk_per1k=14.9, debt=6, legal=48, uncertainty=18, cost+cyber=55",ok,
DE,2017,71.8,real_sec_filing,"risk_per1k=10.3, debt=22, legal=47, uncertainty=33, cost+cyber=15",ok,
DE,2018,70.2,real_sec_filing,"risk_per1k=10.2, debt=22, legal=42, uncertainty=34, cost+cyber=16",ok,
DE,2019,69.7,real_sec_filing,"risk_per1k=10.2, debt=20, legal=40, uncertainty=35, cost+cyber=17",ok,
DE,2020,77.1,real_sec_filing,"risk_per1k=15.0, debt=25, legal=27, uncertainty=36, cost+cyber=21",ok,
DE,2021,69.9,real_sec_filing,"risk_per1k=12.3, debt=19, legal=28, uncertainty=29, cost+cyber=15",ok,
DE,2022,54.8,real_sec_filing,"risk_per1k=9.1, debt=12, legal=20, uncertainty=19, cost+cyber=26",ok,
DE,2023,61.4,real_sec_filing,"risk_per1k=10.7, debt=12, legal=33, uncertainty=14, cost+cyber=21",ok,
DE,2024,72.3,real_sec_filing,"risk_per1k=12.0, debt=20, legal=36, uncertainty=20, cost+cyber=28",ok,
GILD,2017,63.2,real_sec_filing,"risk_per1k=10.4, debt=89, legal=29, uncertainty=14, cost+cyber=8",ok,
GILD,2018,60.8,real_sec_filing,"risk_per1k=9.9, debt=111, legal=27, uncertainty=14, cost+cyber=6",ok,
GILD,2019,60.5,real_sec_filing,"risk_per1k=9.9, debt=107, legal=29, uncertainty=11, cost+cyber=7",ok,
GILD,2020,58.6,real_sec_filing,"risk_per1k=9.8, debt=51, legal=26, uncertainty=11, cost+cyber=8",ok,
GILD,2021,64.6,real_sec_filing,"risk_per1k=11.1, debt=31, legal=30, uncertainty=14, cost+cyber=13",ok,
GILD,2022,65.7,real_sec_filing,"risk_per1k=10.7, debt=40, legal=27, uncertainty=15, cost+cyber=17",ok,
GILD,2023,64.8,real_sec_filing,"risk_per1k=10.9, debt=42, legal=22, uncertainty=15, cost+cyber=22",ok,
GILD,2024,65.1,real_sec_filing,"risk_per1k=11.0, debt=42, legal=21, uncertainty=15, cost+cyber=24",ok,
HCA,2017,17.3,real_sec_filing,"risk_per1k=1.4, debt=2, legal=33, uncertainty=4, cost+cyber=1",ok,
HCA,2018,17.5,real_sec_filing,"risk_per1k=1.4, debt=2, legal=34, uncertainty=4, cost+cyber=1",ok,
HCA,2019,16.4,real_sec_filing,"risk_per1k=1.5, debt=1, legal=32, uncertainty=4, cost+cyber=1",ok,
HCA,2020,37.6,real_sec_filing,"risk_per1k=5.9, debt=14, legal=21, uncertainty=8, cost+cyber=7",ok,
HCA,2021,35.0,real_sec_filing,"risk_per1k=5.1, debt=15, legal=20, uncertainty=6, cost+cyber=7",ok,
HCA,2022,33.7,real_sec_filing,"risk_per1k=5.7, debt=12, legal=18, uncertainty=5, cost+cyber=9",ok,
HCA,2023,36.7,real_sec_filing,"risk_per1k=5.6, debt=17, legal=19, uncertainty=5, cost+cyber=10",ok,
HCA,2024,38.6,real_sec_filing,"risk_per1k=6.1, debt=17, legal=20, uncertainty=5, cost+cyber=11",ok,
HD,2017,48.2,real_sec_filing,"risk_per1k=8.1, debt=4, legal=44, uncertainty=14, cost+cyber=48",ok,
HD,2018,58.8,real_sec_filing,"risk_per1k=9.2, debt=7, legal=51, uncertainty=16, cost+cyber=37",ok,
HD,2019,56.6,real_sec_filing,"risk_per1k=10.6, debt=7, legal=39, uncertainty=9, cost+cyber=47",ok,
HD,2020,51.1,real_sec_filing,"risk_per1k=8.4, debt=15, legal=26, uncertainty=6, cost+cyber=41",ok,
HD,2021,41.0,real_sec_filing,"risk_per1k=7.2, debt=8, legal=22, uncertainty=5, cost+cyber=43",ok,
HD,2022,43.0,real_sec_filing,"risk_per1k=8.1, debt=9, legal=20, uncertainty=4, cost+cyber=52",ok,
HD,2023,39.0,real_sec_filing,"risk_per1k=6.9, debt=9, legal=16, uncertainty=5, cost+cyber=42",ok,
HD,2024,38.2,real_sec_filing,"risk_per1k=6.5, debt=9, legal=18, uncertainty=5, cost+cyber=36",ok,
HON,2017,80.9,real_sec_filing,"risk_per1k=19.1, debt=3, legal=39, uncertainty=12, cost+cyber=23",ok,
HON,2018,72.3,real_sec_filing,"risk_per1k=19.2, debt=1, legal=42, uncertainty=9, cost+cyber=28",ok,
HON,2019,72.2,real_sec_filing,"risk_per1k=19.8, debt=1, legal=45, uncertainty=11, cost+cyber=33",ok,
HON,2020,67.1,real_sec_filing,"risk_per1k=11.7, debt=26, legal=34, uncertainty=10, cost+cyber=25",ok,
HON,2022,57.3,real_sec_filing,"risk_per1k=10.9, debt=8, legal=24, uncertainty=14, cost+cyber=49",ok,
HON,2023,37.2,real_sec_filing,"risk_per1k=0.6, debt=13, legal=6, uncertainty=9, cost+cyber=2",ok,
HON,2024,63.6,real_sec_filing,"risk_per1k=11.9, debt=9, legal=29, uncertainty=17, cost+cyber=37",ok,
ICE,2017,52.6,real_sec_filing,"risk_per1k=6.3, debt=43, legal=43, uncertainty=1, cost+cyber=22",ok,
ICE,2018,67.2,real_sec_filing,"risk_per1k=11.0, debt=35, legal=55, uncertainty=3, cost+cyber=23",ok,
ICE,2019,66.5,real_sec_filing,"risk_per1k=11.0, debt=43, legal=47, uncertainty=1, cost+cyber=28",ok,
ICE,2020,55.2,real_sec_filing,"risk_per1k=7.9, debt=39, legal=41, uncertainty=1, cost+cyber=23",ok,
ICE,2021,62.7,real_sec_filing,"risk_per1k=11.0, debt=34, legal=40, uncertainty=1, cost+cyber=23",ok,
ICE,2022,72.8,real_sec_filing,"risk_per1k=12.7, debt=35, legal=50, uncertainty=5, cost+cyber=29",ok,
ICE,2023,66.7,real_sec_filing,"risk_per1k=11.3, debt=31, legal=44, uncertainty=1, cost+cyber=48",ok,
ICE,2024,72.0,real_sec_filing,"risk_per1k=12.4, debt=36, legal=55, uncertainty=4, cost+cyber=25",ok,
ISRG,2017,23.2,real_sec_filing,"risk_per1k=2.7, debt=0, legal=53, uncertainty=6, cost+cyber=1",ok,
ISRG,2018,23.8,real_sec_filing,"risk_per1k=2.7, debt=0, legal=52, uncertainty=7, cost+cyber=1",ok,
ISRG,2019,22.1,real_sec_filing,"risk_per1k=2.5, debt=0, legal=51, uncertainty=5, cost+cyber=1",ok,
ISRG,2020,23.6,real_sec_filing,"risk_per1k=3.0, debt=0, legal=50, uncertainty=6, cost+cyber=2",ok,
ISRG,2021,37.7,real_sec_filing,"risk_per1k=7.9, debt=3, legal=49, uncertainty=9, cost+cyber=3",ok,
ISRG,2022,39.4,real_sec_filing,"risk_per1k=8.4, debt=3, legal=48, uncertainty=8, cost+cyber=7",ok,
ISRG,2023,40.8,real_sec_filing,"risk_per1k=8.6, debt=3, legal=50, uncertainty=9, cost+cyber=6",ok,
ISRG,2024,41.3,real_sec_filing,"risk_per1k=8.6, debt=3, legal=49, uncertainty=8, cost+cyber=9",ok,
JNJ,2017,69.0,real_sec_filing,"risk_per1k=17.6, debt=0, legal=40, uncertainty=6, cost+cyber=14",ok,
JNJ,2018,70.1,real_sec_filing,"risk_per1k=17.8, debt=0, legal=41, uncertainty=8, cost+cyber=15",ok,
JNJ,2019,70.3,real_sec_filing,"risk_per1k=18.5, debt=0, legal=47, uncertainty=8, cost+cyber=15",ok,
JNJ,2020,89.6,real_sec_filing,"risk_per1k=26.9, debt=8, legal=57, uncertainty=11, cost+cyber=19",ok,
JNJ,2021,89.6,real_sec_filing,"risk_per1k=26.9, debt=8, legal=57, uncertainty=11, cost+cyber=19",ok,
JNJ,2022,89.0,real_sec_filing,"risk_per1k=25.3, debt=8, legal=61, uncertainty=14, cost+cyber=23",ok,
JNJ,2023,89.9,real_sec_filing,"risk_per1k=21.8, debt=9, legal=62, uncertainty=15, cost+cyber=31",ok,
JNJ,2024,89.1,real_sec_filing,"risk_per1k=22.0, debt=9, legal=62, uncertainty=12, cost+cyber=38",ok,
JPM,2017,65.0,real_sec_filing,"risk_per1k=9.8, debt=64, legal=75, uncertainty=3, cost+cyber=11",ok,
JPM,2018,56.4,real_sec_filing,"risk_per1k=11.9, debt=108, legal=0, uncertainty=0, cost+cyber=26",ok,
JPM,2019,58.0,real_sec_filing,"risk_per1k=12.6, debt=110, legal=0, uncertainty=0, cost+cyber=27",ok,
JPM,2020,80.2,real_sec_filing,"risk_per1k=16.5, debt=28, legal=106, uncertainty=8, cost+cyber=6",ok,
JPM,2021,81.6,real_sec_filing,"risk_per1k=14.8, debt=49, legal=113, uncertainty=11, cost+cyber=12",ok,
JPM,2022,75.3,real_sec_filing,"risk_per1k=12.7, debt=42, legal=110, uncertainty=8, cost+cyber=10",ok,
JPM,2023,68.0,real_sec_filing,"risk_per1k=10.8, debt=31, legal=103, uncertainty=7, cost+cyber=5",ok,
JPM,2024,74.9,real_sec_filing,"risk_per1k=12.8, debt=31, legal=124, uncertainty=8, cost+cyber=9",ok,
KO,2017,31.2,real_sec_filing,"risk_per1k=6.1, debt=8, legal=9, uncertainty=16, cost+cyber=4",ok,
KO,2018,36.7,real_sec_filing,"risk_per1k=5.7, debt=8, legal=16, uncertainty=18, cost+cyber=10",ok,
KO,2019,40.3,real_sec_filing,"risk_per1k=5.8, debt=10, legal=19, uncertainty=15, cost+cyber=14",ok,
KO,2020,27.3,real_sec_filing,"risk_per1k=7.6, debt=3, legal=11, uncertainty=15, cost+cyber=6",ok,
KO,2021,28.5,real_sec_filing,"risk_per1k=6.7, debt=2, legal=12, uncertainty=13, cost+cyber=21",ok,
KO,2022,40.4,real_sec_filing,"risk_per1k=7.9, debt=5, legal=19, uncertainty=14, cost+cyber=27",ok,
KO,2023,40.3,real_sec_filing,"risk_per1k=7.6, debt=5, legal=23, uncertainty=10, cost+cyber=28",ok,
KO,2024,38.4,real_sec_filing,"risk_per1k=7.3, debt=5, legal=22, uncertainty=9, cost+cyber=29",ok,
LOW,2017,49.0,real_sec_filing,"risk_per1k=7.5, debt=18, legal=38, uncertainty=7, cost+cyber=10",ok,
LOW,2018,55.9,real_sec_filing,"risk_per1k=7.8, debt=18, legal=45, uncertainty=9, cost+cyber=20",ok,
LOW,2019,62.3,real_sec_filing,"risk_per1k=8.5, debt=24, legal=45, uncertainty=13, cost+cyber=22",ok,
LOW,2020,63.5,real_sec_filing,"risk_per1k=9.4, debt=16, legal=47, uncertainty=14, cost+cyber=25",ok,
LOW,2021,66.6,real_sec_filing,"risk_per1k=11.0, debt=15, legal=43, uncertainty=11, cost+cyber=34",ok,
LOW,2022,58.7,real_sec_filing,"risk_per1k=10.8, debt=10, legal=31, uncertainty=9, cost+cyber=36",ok,
LOW,2023,59.0,real_sec_filing,"risk_per1k=9.5, debt=11, legal=38, uncertainty=11, cost+cyber=48",ok,
LOW,2024,64.6,real_sec_filing,"risk_per1k=10.8, debt=11, legal=39, uncertainty=14, cost+cyber=56",ok,
MA,2017,40.0,real_sec_filing,"risk_per1k=6.2, debt=6, legal=87, uncertainty=2, cost+cyber=6",ok,
MA,2018,35.5,real_sec_filing,"risk_per1k=5.1, debt=5, legal=85, uncertainty=2, cost+cyber=4",ok,
MA,2019,38.5,real_sec_filing,"risk_per1k=6.0, debt=5, legal=88, uncertainty=3, cost+cyber=7",ok,
MA,2020,39.6,real_sec_filing,"risk_per1k=5.6, debt=6, legal=58, uncertainty=2, cost+cyber=10",ok,
MA,2021,39.0,real_sec_filing,"risk_per1k=4.6, debt=9, legal=47, uncertainty=1, cost+cyber=9",ok,
MA,2022,32.7,real_sec_filing,"risk_per1k=3.9, debt=9, legal=34, uncertainty=0, cost+cyber=8",ok,
MA,2023,35.5,real_sec_filing,"risk_per1k=4.1, debt=11, legal=32, uncertainty=0, cost+cyber=11",ok,
MA,2024,34.4,real_sec_filing,"risk_per1k=4.8, debt=8, legal=34, uncertainty=0, cost+cyber=11",ok,
MCD,2017,63.1,real_sec_filing,"risk_per1k=10.7, debt=9, legal=37, uncertainty=24, cost+cyber=25",ok,
MCD,2018,65.7,real_sec_filing,"risk_per1k=10.6, debt=9, legal=44, uncertainty=26, cost+cyber=25",ok,
MCD,2019,12.4,real_sec_filing,"risk_per1k=4.0, debt=0, legal=1, uncertainty=0, cost+cyber=0",ok,
MCD,2020,12.4,real_sec_filing,"risk_per1k=4.0, debt=0, legal=1, uncertainty=0, cost+cyber=0",ok,
MCD,2021,12.1,real_sec_filing,"risk_per1k=3.9, debt=0, legal=1, uncertainty=0, cost+cyber=0",ok,
MCD,2022,11.3,real_sec_filing,"risk_per1k=3.8, debt=0, legal=1, uncertainty=0, cost+cyber=0",ok,
MCD,2023,19.7,real_sec_filing,"risk_per1k=4.0, debt=0, legal=1, uncertainty=0, cost+cyber=1",ok,
MCD,2024,19.4,real_sec_filing,"risk_per1k=3.9, debt=0, legal=1, uncertainty=0, cost+cyber=1",ok,
MDLZ,2017,53.5,real_sec_filing,"risk_per1k=9.4, debt=24, legal=29, uncertainty=16, cost+cyber=1",ok,
MDLZ,2018,48.8,real_sec_filing,"risk_per1k=5.4, debt=27, legal=13, uncertainty=38, cost+cyber=16",ok,
MDLZ,2019,49.6,real_sec_filing,"risk_per1k=6.2, debt=28, legal=15, uncertainty=21, cost+cyber=22",ok,
MDLZ,2020,48.1,real_sec_filing,"risk_per1k=6.2, debt=35, legal=6, uncertainty=26, cost+cyber=16",ok,
MDLZ,2021,28.8,real_sec_filing,"risk_per1k=6.5, debt=2, legal=6, uncertainty=20, cost+cyber=24",ok,
MDLZ,2022,49.1,real_sec_filing,"risk_per1k=6.5, debt=28, legal=5, uncertainty=27, cost+cyber=25",ok,
MDLZ,2023,46.6,real_sec_filing,"risk_per1k=8.3, debt=9, legal=5, uncertainty=28, cost+cyber=32",ok,
MDLZ,2024,51.8,real_sec_filing,"risk_per1k=9.9, debt=8, legal=13, uncertainty=35, cost+cyber=25",ok,
MMM,2017,47.3,real_sec_filing,"risk_per1k=6.1, debt=19, legal=25, uncertainty=13, cost+cyber=15",ok,
MMM,2018,49.4,real_sec_filing,"risk_per1k=5.3, debt=21, legal=27, uncertainty=13, cost+cyber=22",ok,
MMM,2019,89.1,real_sec_filing,"risk_per1k=17.8, debt=4, legal=15, uncertainty=12, cost+cyber=6",ok,
MMM,2020,87.8,real_sec_filing,"risk_per1k=24.2, debt=4, legal=20, uncertainty=12, cost+cyber=8",ok,
MMM,2021,73.0,real_sec_filing,"risk_per1k=11.0, debt=20, legal=51, uncertainty=15, cost+cyber=37",ok,
MMM,2022,82.9,real_sec_filing,"risk_per1k=13.7, debt=17, legal=72, uncertainty=26, cost+cyber=45",ok,
MMM,2023,85.8,real_sec_filing,"risk_per1k=16.1, debt=13, legal=81, uncertainty=31, cost+cyber=73",ok,
MMM,2024,85.9,real_sec_filing,"risk_per1k=17.1, debt=9, legal=93, uncertainty=60, cost+cyber=82",ok,
MRK,2017,32.9,real_sec_filing,"risk_per1k=5.6, debt=1, legal=43, uncertainty=9, cost+cyber=11",ok,
MRK,2018,20.9,real_sec_filing,"risk_per1k=2.6, debt=0, legal=35, uncertainty=5, cost+cyber=7",ok,
MRK,2019,22.3,real_sec_filing,"risk_per1k=2.8, debt=0, legal=35, uncertainty=7, cost+cyber=7",ok,
MRK,2020,25.5,real_sec_filing,"risk_per1k=3.5, debt=0, legal=36, uncertainty=11, cost+cyber=7",ok,
MRK,2021,23.2,real_sec_filing,"risk_per1k=3.7, debt=0, legal=40, uncertainty=4, cost+cyber=9",ok,
MRK,2022,26.4,real_sec_filing,"risk_per1k=4.0, debt=0, legal=40, uncertainty=4, cost+cyber=15",ok,
MRK,2023,24.7,real_sec_filing,"risk_per1k=3.2, debt=0, legal=40, uncertainty=4, cost+cyber=13",ok,
MRK,2024,23.7,real_sec_filing,"risk_per1k=3.4, debt=0, legal=36, uncertainty=4, cost+cyber=13",ok,
NKE,2017,64.6,real_sec_filing,"risk_per1k=13.2, debt=14, legal=17, uncertainty=40, cost+cyber=14",ok,
NKE,2018,69.6,real_sec_filing,"risk_per1k=13.7, debt=14, legal=24, uncertainty=40, cost+cyber=19",ok,
NKE,2019,71.9,real_sec_filing,"risk_per1k=14.0, debt=14, legal=27, uncertainty=42, cost+cyber=19",ok,
NKE,2020,61.2,real_sec_filing,"risk_per1k=13.7, debt=4, legal=34, uncertainty=35, cost+cyber=18",ok,
NKE,2021,47.6,real_sec_filing,"risk_per1k=12.0, debt=4, legal=17, uncertainty=27, cost+cyber=10",ok,
NKE,2022,58.9,real_sec_filing,"risk_per1k=12.7, debt=6, legal=26, uncertainty=25, cost+cyber=17",ok,
NKE,2023,60.3,real_sec_filing,"risk_per1k=13.1, debt=6, legal=26, uncertainty=26, cost+cyber=20",ok,
NKE,2024,60.2,real_sec_filing,"risk_per1k=13.3, debt=6, legal=26, uncertainty=24, cost+cyber=19",ok,
PEP,2017,59.6,real_sec_filing,"risk_per1k=10.1, debt=9, legal=45, uncertainty=12, cost+cyber=23",ok,
PEP,2018,55.0,real_sec_filing,"risk_per1k=8.9, debt=9, legal=39, uncertainty=11, cost+cyber=26",ok,
PEP,2019,46.4,real_sec_filing,"risk_per1k=8.2, debt=3, legal=39, uncertainty=18, cost+cyber=24",ok,
PEP,2020,71.5,real_sec_filing,"risk_per1k=14.4, debt=10, legal=31, uncertainty=26, cost+cyber=28",ok,
PEP,2021,62.3,real_sec_filing,"risk_per1k=14.0, debt=3, legal=35, uncertainty=23, cost+cyber=47",ok,
PEP,2022,64.7,real_sec_filing,"risk_per1k=14.8, debt=3, legal=37, uncertainty=25, cost+cyber=48",ok,
PEP,2023,63.4,real_sec_filing,"risk_per1k=14.7, debt=3, legal=36, uncertainty=21, cost+cyber=56",ok,
PEP,2024,58.8,real_sec_filing,"risk_per1k=12.5, debt=3, legal=34, uncertainty=19, cost+cyber=60",ok,
PFE,2017,31.1,real_sec_filing,"risk_per1k=3.8, debt=6, legal=40, uncertainty=6, cost+cyber=1",ok,
PFE,2018,23.8,real_sec_filing,"risk_per1k=3.5, debt=4, legal=34, uncertainty=4, cost+cyber=1",ok,
PFE,2019,23.5,real_sec_filing,"risk_per1k=4.3, debt=3, legal=36, uncertainty=3, cost+cyber=2",ok,
PFE,2020,46.0,real_sec_filing,"risk_per1k=9.1, debt=4, legal=52, uncertainty=7, cost+cyber=12",ok,
PFE,2021,45.3,real_sec_filing,"risk_per1k=9.2, debt=4, legal=48, uncertainty=7, cost+cyber=12",ok,
PFE,2022,50.8,real_sec_filing,"risk_per1k=10.1, debt=5, legal=47, uncertainty=8, cost+cyber=15",ok,
PFE,2023,49.4,real_sec_filing,"risk_per1k=10.6, debt=3, legal=44, uncertainty=11, cost+cyber=13",ok,
PFE,2024,48.9,real_sec_filing,"risk_per1k=10.1, debt=3, legal=48, uncertainty=9, cost+cyber=18",ok,
PG,2017,44.5,real_sec_filing,"risk_per1k=9.0, debt=11, legal=22, uncertainty=4, cost+cyber=24",ok,
PG,2018,49.1,real_sec_filing,"risk_per1k=9.7, debt=13, legal=24, uncertainty=3, cost+cyber=26",ok,
PG,2019,54.5,real_sec_filing,"risk_per1k=9.6, debt=16, legal=24, uncertainty=10, cost+cyber=27",ok,
PG,2020,56.0,real_sec_filing,"risk_per1k=11.6, debt=11, legal=27, uncertainty=6, cost+cyber=25",ok,
PG,2021,61.8,real_sec_filing,"risk_per1k=11.7, debt=13, legal=41, uncertainty=5, cost+cyber=28",ok,
PG,2022,69.2,real_sec_filing,"risk_per1k=13.5, debt=12, legal=46, uncertainty=8, cost+cyber=34",ok,
PG,2023,67.8,real_sec_filing,"risk_per1k=13.1, debt=11, legal=46, uncertainty=8, cost+cyber=36",ok,
PG,2024,74.2,real_sec_filing,"risk_per1k=16.5, debt=12, legal=49, uncertainty=7, cost+cyber=64",ok,
PM,2017,52.9,real_sec_filing,"risk_per1k=7.3, debt=12, legal=45, uncertainty=26, cost+cyber=4",ok,
PM,2018,51.9,real_sec_filing,"risk_per1k=8.3, debt=10, legal=45, uncertainty=18, cost+cyber=5",ok,
PM,2019,52.0,real_sec_filing,"risk_per1k=7.4, debt=11, legal=46, uncertainty=22, cost+cyber=4",ok,
PM,2020,67.1,real_sec_filing,"risk_per1k=11.2, debt=11, legal=57, uncertainty=28, cost+cyber=9",ok,
PM,2021,66.7,real_sec_filing,"risk_per1k=13.6, debt=5, legal=59, uncertainty=41, cost+cyber=10",ok,
PM,2022,74.2,real_sec_filing,"risk_per1k=14.2, debt=6, legal=62, uncertainty=49, cost+cyber=23",ok,
PM,2023,78.4,real_sec_filing,"risk_per1k=14.6, debt=9, legal=67, uncertainty=67, cost+cyber=20",ok,
PM,2024,80.5,real_sec_filing,"risk_per1k=14.3, debt=10, legal=70, uncertainty=64, cost+cyber=25",ok,
REGN,2017,9.4,real_sec_filing,"risk_per1k=3.5, debt=1, legal=16, uncertainty=0, cost+cyber=1",ok,
REGN,2018,15.4,real_sec_filing,"risk_per1k=4.8, debt=1, legal=24, uncertainty=0, cost+cyber=1",ok,
REGN,2019,23.0,real_sec_filing,"risk_per1k=5.1, debt=2, legal=41, uncertainty=1, cost+cyber=1",ok,
REGN,2020,21.2,real_sec_filing,"risk_per1k=3.8, debt=2, legal=43, uncertainty=0, cost+cyber=2",ok,
REGN,2021,25.5,real_sec_filing,"risk_per1k=4.4, debt=3, legal=48, uncertainty=0, cost+cyber=2",ok,
REGN,2022,23.4,real_sec_filing,"risk_per1k=3.8, debt=3, legal=41, uncertainty=0, cost+cyber=2",ok,
REGN,2023,26.1,real_sec_filing,"risk_per1k=3.9, debt=3, legal=47, uncertainty=1, cost+cyber=2",ok,
REGN,2024,28.1,real_sec_filing,"risk_per1k=4.5, debt=4, legal=44, uncertainty=1, cost+cyber=2",ok,
SBUX,2017,36.7,real_sec_filing,"risk_per1k=8.2, debt=4, legal=31, uncertainty=4, cost+cyber=25",ok,
SBUX,2018,42.3,real_sec_filing,"risk_per1k=8.5, debt=4, legal=28, uncertainty=11, cost+cyber=33",ok,
SBUX,2019,50.3,real_sec_filing,"risk_per1k=10.5, debt=4, legal=35, uncertainty=13, cost+cyber=31",ok,
SBUX,2020,48.8,real_sec_filing,"risk_per1k=10.4, debt=6, legal=21, uncertainty=16, cost+cyber=24",ok,
SBUX,2021,46.9,real_sec_filing,"risk_per1k=9.4, debt=6, legal=29, uncertainty=9, cost+cyber=27",ok,
SBUX,2022,55.1,real_sec_filing,"risk_per1k=10.6, debt=7, legal=32, uncertainty=12, cost+cyber=28",ok,
SBUX,2023,58.0,real_sec_filing,"risk_per1k=12.4, debt=7, legal=25, uncertainty=14, cost+cyber=31",ok,
SBUX,2024,53.5,real_sec_filing,"risk_per1k=12.7, debt=6, legal=29, uncertainty=6, cost+cyber=26",ok,
TGT,2017,58.0,real_sec_filing,"risk_per1k=6.5, debt=53, legal=40, uncertainty=8, cost+cyber=32",ok,
TGT,2018,55.2,real_sec_filing,"risk_per1k=6.9, debt=34, legal=44, uncertainty=3, cost+cyber=33",ok,
TGT,2019,57.6,real_sec_filing,"risk_per1k=7.2, debt=50, legal=48, uncertainty=2, cost+cyber=30",ok,
TGT,2020,58.8,real_sec_filing,"risk_per1k=7.9, debt=52, legal=43, uncertainty=2, cost+cyber=37",ok,
TGT,2021,57.8,real_sec_filing,"risk_per1k=8.9, debt=23, legal=44, uncertainty=2, cost+cyber=37",ok,
TGT,2022,56.3,real_sec_filing,"risk_per1k=10.2, debt=24, legal=26, uncertainty=2, cost+cyber=47",ok,
TGT,2023,67.6,real_sec_filing,"risk_per1k=13.2, debt=47, legal=23, uncertainty=6, cost+cyber=63",ok,
TGT,2024,70.8,real_sec_filing,"risk_per1k=17.5, debt=12, legal=35, uncertainty=8, cost+cyber=102",ok,
TMO,2017,34.9,real_sec_filing,"risk_per1k=5.6, debt=2, legal=35, uncertainty=23, cost+cyber=4",ok,
TMO,2018,39.2,real_sec_filing,"risk_per1k=6.2, debt=2, legal=41, uncertainty=22, cost+cyber=8",ok,
TMO,2019,40.0,real_sec_filing,"risk_per1k=6.2, debt=2, legal=45, uncertainty=21, cost+cyber=7",ok,
TMO,2020,32.5,real_sec_filing,"risk_per1k=6.7, debt=2, legal=24, uncertainty=13, cost+cyber=10",ok,
TMO,2021,29.5,real_sec_filing,"risk_per1k=5.0, debt=3, legal=27, uncertainty=7, cost+cyber=12",ok,
TMO,2022,58.4,real_sec_filing,"risk_per1k=8.6, debt=6, legal=67, uncertainty=19, cost+cyber=25",ok,
TMO,2023,63.3,real_sec_filing,"risk_per1k=8.9, debt=9, legal=65, uncertainty=20, cost+cyber=27",ok,
TMO,2024,68.3,real_sec_filing,"risk_per1k=9.2, debt=16, legal=70, uncertainty=20, cost+cyber=24",ok,
UNH,2017,33.1,real_sec_filing,"risk_per1k=7.3, debt=3, legal=43, uncertainty=3, cost+cyber=3",ok,
UNH,2018,34.5,real_sec_filing,"risk_per1k=7.7, debt=3, legal=44, uncertainty=3, cost+cyber=4",ok,
UNH,2019,35.0,real_sec_filing,"risk_per1k=7.9, debt=3, legal=44, uncertainty=3, cost+cyber=4",ok,
UNH,2020,37.0,real_sec_filing,"risk_per1k=8.8, debt=2, legal=38, uncertainty=4, cost+cyber=12",ok,
UNH,2021,36.8,real_sec_filing,"risk_per1k=9.0, debt=2, legal=36, uncertainty=4, cost+cyber=12",ok,
UNH,2022,42.1,real_sec_filing,"risk_per1k=10.0, debt=1, legal=48, uncertainty=5, cost+cyber=11",ok,
UNH,2023,46.5,real_sec_filing,"risk_per1k=10.6, debt=2, legal=50, uncertainty=6, cost+cyber=13",ok,
UNH,2024,49.5,real_sec_filing,"risk_per1k=10.5, debt=2, legal=51, uncertainty=9, cost+cyber=17",ok,
V,2017,47.7,real_sec_filing,"risk_per1k=6.5, debt=10, legal=80, uncertainty=4, cost+cyber=8",ok,
V,2018,44.7,real_sec_filing,"risk_per1k=6.2, debt=10, legal=74, uncertainty=4, cost+cyber=4",ok,
V,2019,44.3,real_sec_filing,"risk_per1k=5.4, debt=10, legal=70, uncertainty=3, cost+cyber=10",ok,
V,2020,42.1,real_sec_filing,"risk_per1k=5.7, debt=9, legal=57, uncertainty=2, cost+cyber=9",ok,
V,2021,42.3,real_sec_filing,"risk_per1k=4.8, debt=9, legal=75, uncertainty=3, cost+cyber=7",ok,
V,2022,44.0,real_sec_filing,"risk_per1k=4.7, debt=11, legal=76, uncertainty=3, cost+cyber=8",ok,
V,2023,40.4,real_sec_filing,"risk_per1k=5.2, debt=9, legal=57, uncertainty=2, cost+cyber=6",ok,
V,2024,37.7,real_sec_filing,"risk_per1k=4.1, debt=10, legal=41, uncertainty=2, cost+cyber=9",ok,
VRTX,2017,21.6,real_sec_filing,"risk_per1k=2.9, debt=2, legal=41, uncertainty=4, cost+cyber=4",ok,
VRTX,2018,23.1,real_sec_filing,"risk_per1k=2.0, debt=2, legal=42, uncertainty=4, cost+cyber=9",ok,
VRTX,2019,23.0,real_sec_filing,"risk_per1k=1.9, debt=1, legal=45, uncertainty=4, cost+cyber=8",ok,
VRTX,2020,16.7,real_sec_filing,"risk_per1k=2.2, debt=1, legal=30, uncertainty=1, cost+cyber=7",ok,
VRTX,2021,16.3,real_sec_filing,"risk_per1k=1.7, debt=2, legal=27, uncertainty=1, cost+cyber=7",ok,
